3.961156463623046875e+01,-1.277885055541992188e+01
4.134836578369140625e+01,-1.611433219909667969e+01
3.839162445068359375e+01,-2.120556449890136719e+01
2.415975189208984375e+01,-4.450646972656250000e+01
2.629011535644531250e+01,-3.468392944335937500e+01
3.283691024780273438e+01,-3.122335243225097656e+01
3.441488265991210938e+01,-3.958001327514648438e+01
2.288455581665039062e+01,-4.403849411010742188e+01
3.198714256286621094e+01,-2.931812286376953125e+01
3.577340698242187500e+01,-3.288788604736328125e+01
3.270499420166015625e+01,-3.611265945434570312e+01
3.150251579284667969e+01,-1.598386955261230469e+01
-7.156327247619628906e+00,-1.080638504028320312e+01
-1.958903074264526367e+00,-2.873941230773925781e+01
-6.794281005859375000e+00,-6.304863929748535156e+00
-5.071947097778320312e+01,-8.417711257934570312e-01
1.937348937988281250e+01,-1.000664043426513672e+01
4.292235565185546875e+01,-1.846277809143066406e+01
4.115591049194335938e+01,-2.254671478271484375e+01
3.911293029785156250e+01,-1.014676761627197266e+01
2.127057266235351562e+01,-4.225346374511718750e+01
-7.643656253814697266e+00,-2.162814712524414062e+01
-5.917017459869384766e+00,-1.580673122406005859e+01
2.057189369201660156e+01,-4.329013824462890625e+01
-1.382792949676513672e+01,-1.199640941619873047e+01
4.729647827148437500e+01,-2.059031486511230469e+01
-4.384869766235351562e+01,-1.447273826599121094e+01
-1.134777069091796875e+01,-1.176121616363525391e+01
-1.411908817291259766e+01,-5.653714179992675781e+00
-6.127761006355285645e-01,-2.430449485778808594e+01
-1.888212966918945312e+01,-1.070322036743164062e+01
2.931904029846191406e+01,-3.657553863525390625e+01
4.154810333251953125e+01,-2.241795730590820312e+01
-4.433388900756835938e+01,-1.121508789062500000e+01
-4.644770050048828125e+01,-3.471313953399658203e+00
2.059182167053222656e+01,-3.765146636962890625e+01
-3.866191625595092773e+00,-2.054223823547363281e+01
-4.624843597412109375e+01,-7.607198715209960938e+00
-1.168140888214111328e+01,-8.415588378906250000e+00
-1.075314235687255859e+01,-7.764496326446533203e+00
-4.268913650512695312e+01,-1.758942413330078125e+01
1.771273231506347656e+01,-3.790478515625000000e+01
-8.281719207763671875e+00,-2.265187263488769531e+01
-5.198252487182617188e+01,-1.693916320800781250e+01
2.612471199035644531e+01,-4.325524902343750000e+01
2.358783531188964844e+01,-1.810091590881347656e+01
-5.511046600341796875e+01,-5.038866519927978516e+00
3.086135673522949219e+01,-1.351918029785156250e+01
-5.044665908813476562e+01,1.765198349952697754e+00
-5.771830749511718750e+01,-5.289080142974853516e+00
3.181726455688476562e+01,-3.390452957153320312e+01
4.310683822631835938e+01,-1.392276763916015625e+01
2.484934616088867188e+01,-1.931921195983886719e+01
3.118473243713378906e+01,-3.068062973022460938e+01
2.981460189819335938e+01,-1.671515846252441406e+01
2.397112274169921875e+01,-4.243986511230468750e+01
2.539005851745605469e+01,-4.071868515014648438e+01
4.537039184570312500e+01,-9.363985061645507812e+00
3.703091049194335938e+01,-1.902408599853515625e+01
2.991247177124023438e+01,-3.385257720947265625e+01
3.817855834960937500e+01,-2.097470283508300781e+01
3.342663192749023438e+01,-1.219225025177001953e+01
2.718711471557617188e+01,-4.436437606811523438e+01
-4.433533859252929688e+01,-8.837249755859375000e+00
-5.344240188598632812e+01,-1.304162120819091797e+01
-1.449510192871093750e+01,-9.832853317260742188e+00
3.776430892944335938e+01,-3.847383117675781250e+01
-3.933238983154296875e+01,-7.359879612922668457e-01
1.986740684509277344e+01,-3.724939346313476562e+01
-4.666430282592773438e+01,-8.185425758361816406e+00
-8.021924972534179688e+00,-2.553239822387695312e+01
-4.142522811889648438e+01,-2.293168640136718750e+01
2.939929580688476562e+01,-3.466832351684570312e+01
-4.644121170043945312e+01,-8.065254211425781250e+00
-1.433840465545654297e+01,-8.799105644226074219e+00
3.184478759765625000e+01,-3.384085083007812500e+01
2.851940727233886719e+01,-2.916741371154785156e+01
-1.226154232025146484e+01,-9.526552200317382812e+00
-3.961333847045898438e+01,-8.611401557922363281e+00
4.404459953308105469e+00,-1.401420307159423828e+01
-4.899522018432617188e+01,-1.647672462463378906e+01
2.850947380065917969e-01,-2.520186042785644531e+01
3.544343566894531250e+01,-5.014381408691406250e+00
-4.627423477172851562e+01,-8.921754837036132812e+00
4.539885711669921875e+01,-1.968984603881835938e+01
4.247719192504882812e+01,-2.103820228576660156e+01
3.818814849853515625e+01,-1.483990097045898438e+01
2.926878166198730469e+01,-1.214693069458007812e+01
4.328695297241210938e+01,-2.528448486328125000e+01
2.768028640747070312e+01,-4.012387847900390625e+01
-4.092499542236328125e+01,-1.831527900695800781e+01
1.985743331909179688e+01,-1.598063278198242188e+01
1.960186576843261719e+01,-3.806476974487304688e+01
-4.937164306640625000e+01,-7.235192775726318359e+00
4.073649215698242188e+01,-1.451488685607910156e+01
4.581227111816406250e+01,-1.523452663421630859e+01
2.797273254394531250e+01,-3.131431961059570312e+01
7.619372606277465820e-01,-2.484371566772460938e+01
-5.187422561645507812e+01,-4.963998317718505859e+00
-7.935136795043945312e+00,-1.761892509460449219e+01
2.472933197021484375e+01,-4.515058517456054688e+01
-7.804841041564941406e+00,-9.730220794677734375e+00
-4.750724792480468750e+01,-3.722314119338989258e+00
2.412231636047363281e+01,-3.868701171875000000e+01
3.121521568298339844e+01,-3.676823806762695312e+01
-1.077626895904541016e+01,-2.144535636901855469e+01
-4.550310897827148438e+01,-4.732509136199951172e+00
-5.204250717163085938e+01,-8.115460395812988281e+00
2.163384628295898438e+01,-4.163655853271484375e+01
3.160621261596679688e+01,-2.797119331359863281e+01
-1.566733837127685547e+01,-7.169645309448242188e+00
2.603109550476074219e+01,-3.841390991210937500e+01
-4.668867492675781250e+01,-1.426745891571044922e+01
2.256657600402832031e+01,-4.055747604370117188e+01
-1.492922687530517578e+01,-9.068734169006347656e+00
-3.953692245483398438e+01,-8.531636238098144531e+00
-4.233692932128906250e+01,-1.873194122314453125e+01
-1.435197257995605469e+01,-1.793317222595214844e+01
-4.265748596191406250e+01,-1.431123352050781250e+01
-7.770411491394042969e+00,-2.394207000732421875e+01
-4.358826828002929688e+01,-1.564743995666503906e+01
2.958951568603515625e+01,-2.983424758911132812e+01
2.604811286926269531e+01,-3.470943069458007812e+01
2.928404617309570312e+01,-4.267366409301757812e+01
1.673088455200195312e+01,-1.702691650390625000e+01
3.052149200439453125e+01,-3.620697784423828125e+01
3.261135482788085938e+01,-3.305191421508789062e+01
4.759836196899414062e+01,-2.406304359436035156e+01
4.342781066894531250e+01,-1.911700057983398438e+01
3.975070953369140625e+01,-1.935965347290039062e+01
-5.320444869995117188e+01,-1.927485466003417969e+01
-1.190592956542968750e+01,-7.661256790161132812e+00
3.773694992065429688e+01,-1.737988662719726562e+01
4.715880966186523438e+01,-1.748613357543945312e+01
3.381707382202148438e+01,-4.162363815307617188e+01
-1.121547031402587891e+01,-1.494721221923828125e+01
-4.696803665161132812e+01,-7.310196876525878906e+00
-3.895377731323242188e+01,-1.995864105224609375e+01
-4.787913894653320312e+01,-1.105091094970703125e+01
-4.147322845458984375e+01,-1.926151275634765625e+01
2.106073951721191406e+01,-3.981100082397460938e+01
-1.152470779418945312e+01,-2.096098899841308594e+01
2.357190895080566406e+01,-3.545974349975585938e+01
3.004012680053710938e+01,-1.436085605621337891e+01
3.176906204223632812e+01,-4.239653778076171875e+01
4.103532028198242188e+01,-1.779843902587890625e+01
-3.634872674942016602e+00,-2.776269531250000000e+01
4.194178009033203125e+01,-2.077198982238769531e+01
3.464821624755859375e+01,-4.384830856323242188e+01
-3.375788629055023193e-01,-2.402425575256347656e+01
-1.234566688537597656e+01,-6.143827915191650391e+00
-1.569294738769531250e+01,-1.453236579895019531e+01
-1.071907901763916016e+01,-6.512535095214843750e+00
3.990345382690429688e+01,-1.664414024353027344e+01
-1.182280254364013672e+01,-1.247641468048095703e+01
-1.090053367614746094e+01,-1.546431350708007812e+01
-9.282289505004882812e+00,-2.264406585693359375e+01
-4.832894515991210938e+01,-9.570988655090332031e+00
-4.800740718841552734e+00,-2.456902503967285156e+01
3.761297607421875000e+01,-1.480860328674316406e+01
4.406380081176757812e+01,-2.355731391906738281e+01
-4.795616149902343750e+00,-2.195479774475097656e+01
4.713981628417968750e+01,-1.917745971679687500e+01
3.883542633056640625e+01,-1.094592475891113281e+01
-4.543915271759033203e+00,-1.878103256225585938e+01
2.872987937927246094e+01,-3.414403915405273438e+01
4.204769134521484375e+01,-2.041280746459960938e+01
4.284661102294921875e+01,-1.964158439636230469e+01
-2.867081403732299805e+00,-2.641780853271484375e+01
3.627228164672851562e+01,-1.555735683441162109e+01
3.512911224365234375e+01,-3.663946533203125000e+01
3.316060256958007812e+01,-1.120698928833007812e+01
3.907302093505859375e+01,-1.119972610473632812e+01
-4.176990509033203125e+00,-3.073941421508789062e+01
2.938282012939453125e+01,-4.489872360229492188e+01
4.073258972167968750e+01,-1.442004585266113281e+01
-1.333501625061035156e+01,-9.611501693725585938e+00
3.539038467407226562e+01,-1.790874481201171875e+01
2.012774276733398438e+01,-1.427766895294189453e+01
3.244757080078125000e+01,-4.370521545410156250e+01
3.519000625610351562e+01,-9.906151771545410156e+00
-4.323817443847656250e+01,-1.650871467590332031e+01
-1.044073390960693359e+01,-8.994316101074218750e+00
-4.854273605346679688e+01,-2.302414131164550781e+01
-4.823399353027343750e+01,-9.598609924316406250e+00
-4.538676071166992188e+01,-7.558149695396423340e-01
-4.127611160278320312e+01,-6.007505416870117188e+00
-4.748777008056640625e+01,-1.357325172424316406e+01
3.830341339111328125e+01,-2.439251518249511719e+01
3.013304138183593750e+01,-2.917017555236816406e+01
-3.688312149047851562e+01,-1.881785011291503906e+01
-5.425230026245117188e+01,-2.063652686774730682e-02
-3.943853378295898438e+01,-2.137445449829101562e+01
2.329137611389160156e+01,-1.331280040740966797e+01
-1.002550792694091797e+01,-1.043680095672607422e+01
-4.543142700195312500e+01,-2.150782966613769531e+01
-4.517356491088867188e+01,-7.812619686126708984e+00
3.384250640869140625e+01,-1.008125400543212891e+01
3.385136032104492188e+01,-4.422297286987304688e+01
-1.194041919708251953e+01,-9.218414306640625000e+00
-4.430182576179504395e-01,-2.699104690551757812e+01
-5.286140823364257812e+01,-1.335170459747314453e+01
2.208606338500976562e+01,-4.559508514404296875e+01
-4.286958312988281250e+01,-1.571113586425781250e+01
2.184933662414550781e+01,-3.600644302368164062e+01
3.380437850952148438e+01,-3.372472000122070312e+01
-7.956940174102783203e+00,-1.857861328125000000e+01
2.738711738586425781e+01,-3.843414306640625000e+01
-4.859525680541992188e+01,-2.323970985412597656e+01
-1.186642646789550781e+01,-1.488570690155029297e+01
3.832210540771484375e+01,-1.216419696807861328e+01
-5.523028564453125000e+01,-1.030991268157958984e+01
2.898583221435546875e+01,-4.486753463745117188e+01
-8.114651679992675781e+00,-7.606828212738037109e+00
-3.602364730834960938e+01,-1.688672447204589844e+01
-4.651689529418945312e+01,-5.455386161804199219e+00
-5.239350891113281250e+01,-1.045259094238281250e+01
-1.030452728271484375e+01,-1.177445411682128906e+01
-7.883828639984130859e+00,-2.158159065246582031e+01
-4.051290452480316162e-01,-2.350636672973632812e+01
-1.170772838592529297e+01,-2.258146095275878906e+01
2.317831039428710938e+01,-1.660609245300292969e+01
-3.769475936889648438e+01,-2.070118713378906250e+01
3.831340408325195312e+01,-1.090635776519775391e+01
2.505415344238281250e+01,-1.705490684509277344e+01
3.142583656311035156e+01,-3.251369857788085938e+01
-6.071556091308593750e+00,-1.196190834045410156e+01
3.377034378051757812e+01,-3.215684890747070312e+01
4.523001480102539062e+01,-1.416325473785400391e+01
-4.031348419189453125e+01,-1.437053203582763672e+01
-8.981819152832031250e+00,-2.424056816101074219e+01
3.523009490966796875e+01,-9.434236526489257812e+00
2.954128074645996094e+01,-3.239892578125000000e+01
-3.836671113967895508e+00,-3.041125679016113281e+01
2.929880523681640625e+01,-1.089558029174804688e+01
-1.464147949218750000e+01,-1.182372760772705078e+01
2.226236343383789062e+01,-4.208974075317382812e+01
-5.105387878417968750e+01,1.753564834594726562e+00
-5.459083080291748047e+00,-2.437952041625976562e+01
-1.170020008087158203e+01,-2.004567527770996094e+01
-8.237994194030761719e+00,-2.301456642150878906e+01
-1.345662498474121094e+01,-8.356510162353515625e+00
2.156743049621582031e+01,-3.679827117919921875e+01
-7.307193756103515625e+00,-1.909254074096679688e+01
2.230652618408203125e+01,-1.919284248352050781e+01
3.450454330444335938e+01,-1.613546180725097656e+01
3.217103958129882812e+01,-2.955805587768554688e+01
2.800171852111816406e+01,-3.592189407348632812e+01
-5.489807128906250000e+01,-1.202055072784423828e+01
2.981822013854980469e+01,-3.666931533813476562e+01
3.269492721557617188e+01,-1.555057716369628906e+01
-5.173236465454101562e+01,1.407138258218765259e-01
-8.324424743652343750e+00,-2.711973381042480469e+01
3.317189025878906250e+01,-2.013635063171386719e+01
2.897854423522949219e+01,-3.160292434692382812e+01
3.483557128906250000e+01,-3.871675872802734375e+01
-6.123458862304687500e+00,-3.052847099304199219e+01
2.467292022705078125e+01,-4.377721405029296875e+01
2.874856758117675781e+01,-3.272610092163085938e+01
1.748575210571289062e+00,-9.154050827026367188e+00
3.184606170654296875e+01,-3.887577819824218750e+01
-4.419160842895507812e+00,-2.522774887084960938e+01
3.388330078125000000e+01,-1.436750698089599609e+01
4.437057113647460938e+01,-2.232320213317871094e+01
4.605738067626953125e+01,-1.872195053100585938e+01
4.593334579467773438e+01,-1.523576068878173828e+01
2.507199668884277344e+01,-4.152878952026367188e+01
2.155006217956542969e+01,-4.476310729980468750e+01
4.411188125610351562e+01,-1.630270576477050781e+01
3.118568420410156250e+01,-1.125411128997802734e+01
3.222498703002929688e+01,-3.096481513977050781e+01
-3.955881881713867188e+01,-2.485347366333007812e+01
-4.072517395019531250e+01,-1.824938583374023438e+01
4.218006896972656250e+01,-1.119325447082519531e+01
3.333840560913085938e+01,-1.828199768066406250e+01
3.798971557617187500e+01,-1.333687591552734375e+01
-1.294373703002929688e+01,-2.294150352478027344e+01
2.671171951293945312e+01,-4.075218582153320312e+01
-4.929717636108398438e+01,-4.864412307739257812e+00
2.002672576904296875e+01,-4.104367446899414062e+01
-3.880632781982421875e+01,-2.223833847045898438e+01
3.278912353515625000e+01,-3.128936576843261719e+01
-4.561268615722656250e+01,-2.717345237731933594e+01
-1.480345630645751953e+01,-7.920831203460693359e+00
-1.452451229095458984e+01,-1.304339408874511719e+01
2.044141197204589844e+01,-4.305210876464843750e+01
-1.248317623138427734e+01,-7.174406528472900391e+00
-1.125894832611083984e+01,-5.815185546875000000e+00
-4.396277236938476562e+01,-7.553235530853271484e+00
3.141385269165039062e+01,-9.847733497619628906e+00
-1.348758316040039062e+01,-1.281767749786376953e+01
-3.520186233520507812e+01,-1.976415252685546875e+01
-4.396966171264648438e+01,-5.879997730255126953e+00
1.933527946472167969e+01,-3.786762619018554688e+01
-5.002511596679687500e+01,-8.951060295104980469e+00
-1.112479114532470703e+01,-1.653826141357421875e+01
3.199031257629394531e+01,-2.276680564880371094e+01
-1.247429847717285156e+01,-8.426008224487304688e+00
3.448051834106445312e+01,-1.625279998779296875e+01
2.929597282409667969e+01,-3.127326393127441406e+01
-8.875957489013671875e+00,-9.053803443908691406e+00
3.150388526916503906e+01,-4.162690734863281250e+01
-3.925757980346679688e+01,-1.089321994781494141e+01
4.071614074707031250e+01,-1.105268764495849609e+01
-3.540664291381835938e+01,-1.938617706298828125e+01
3.287169647216796875e+01,-9.676388740539550781e+00
3.706282806396484375e+01,-1.452326679229736328e+01
2.686029624938964844e+01,-1.774343490600585938e+01
-1.145401763916015625e+01,-4.337575912475585938e+00
-4.230787658691406250e+01,-1.034232711791992188e+01
-6.013970851898193359e+00,-8.786055564880371094e+00
-4.962467193603515625e+01,1.202947020530700684e+00
2.473768424987792969e+01,-1.515325450897216797e+01
-5.065962982177734375e+01,-1.175880146026611328e+01
2.755853652954101562e+01,-4.159845352172851562e+01
-1.388917160034179688e+01,-7.376839160919189453e+00
-4.370521545410156250e+01,-1.881699180603027344e+01
-4.350439834594726562e+01,-1.352597808837890625e+01
4.334914398193359375e+01,-2.190762329101562500e+01
3.266808319091796875e+01,-1.708097076416015625e+01
4.514451217651367188e+01,-1.869198417663574219e+01
2.182734107971191406e+01,-3.986865234375000000e+01
2.784470558166503906e+01,-4.379567337036132812e+01
-4.662408065795898438e+01,-1.433284950256347656e+01
-8.762736320495605469e+00,-1.240544986724853516e+01
3.044115638732910156e+01,-4.634117507934570312e+01
2.133167076110839844e+01,-1.186990833282470703e+01
-1.432642555236816406e+01,-4.700142383575439453e+00
4.314025497436523438e+01,-1.414630889892578125e+01
-2.896023511886596680e+00,-2.181238365173339844e+01
3.380593109130859375e+01,-4.164989089965820312e+01
-1.049053859710693359e+01,-1.374821472167968750e+01
3.471121597290039062e+01,-1.257864761352539062e+01
-6.947863101959228516e+00,-6.353501319885253906e+00
-1.340942764282226562e+01,-1.084195327758789062e+01
3.223671340942382812e+01,-3.155233192443847656e+01
-1.416350936889648438e+01,-1.912484169006347656e+01
-1.103511714935302734e+01,-1.205494403839111328e+01
2.849202537536621094e+01,-3.017246627807617188e+01
-5.326042938232421875e+01,-1.094511604309082031e+01
-4.369568252563476562e+01,-1.818197822570800781e+01
4.484885025024414062e+01,-1.454649162292480469e+01
-4.871737289428710938e+01,-1.894918632507324219e+01
2.043206787109375000e+01,-3.576073074340820312e+01
3.139908027648925781e+01,-9.621379852294921875e+00
-3.950755596160888672e+00,-8.324640274047851562e+00
2.327923202514648438e+01,-1.345772647857666016e+01
-4.630792999267578125e+01,-1.567631149291992188e+01
3.398865127563476562e+01,-7.880008697509765625e+00
3.369973373413085938e+01,-3.673159408569335938e+01
2.265418815612792969e+01,-4.113402175903320312e+01
2.196138000488281250e+01,-3.824603652954101562e+01
3.960480499267578125e+01,-1.757491683959960938e+01
-4.518035888671875000e+01,-1.915595626831054688e+01
-1.409936904907226562e+01,-7.272142887115478516e+00
2.874572753906250000e+01,-4.179389953613281250e+01
-6.014294052124023438e+01,-3.330572843551635742e+00
-4.184201431274414062e+01,-1.902084350585937500e+01
1.877589988708496094e+01,-3.749906158447265625e+01
2.343237686157226562e+01,-4.079549026489257812e+01
1.994411087036132812e+01,-1.442125606536865234e+01
-1.101382637023925781e+01,-1.402627182006835938e+01
3.036098861694335938e+01,-3.798762893676757812e+01
-4.559385299682617188e+01,-2.455350637435913086e+00
2.238914299011230469e+01,-4.590262603759765625e+01
2.294642829895019531e+01,-3.945843887329101562e+01
2.266098976135253906e+01,-4.396959686279296875e+01
3.329656600952148438e+01,-1.787067604064941406e+01
3.257775497436523438e+01,-9.597371101379394531e+00
-1.184935188293457031e+01,-9.539715766906738281e+00
-1.067705535888671875e+01,-1.233983135223388672e+01
-4.933647537231445312e+01,8.054514884948730469e+00
-5.110905075073242188e+01,-5.140339851379394531e+00
-4.897729110717773438e+01,-1.341345024108886719e+01
2.783930015563964844e+01,-1.586800575256347656e+01
-5.016218185424804688e+01,-1.106162834167480469e+01
3.179644584655761719e+01,-4.343997573852539062e+01
-1.126712703704833984e+01,-7.618733406066894531e+00
